"age","fnlwgt","capital_gain","capital_loss","hours_per_week","income","sex","race","relationship","marital_status","workclass","occupation","education","native_country"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","2","3","4","2","3","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","2","15","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(1-20.6]","<=50K","0","4","4","5","2","0","11","38"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","1","4","0","2","5","11","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","2","11","38"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","1","2","0","2","3","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","4","0","2","5","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","3","9","38"
"(17-31.6]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]","<=50K","0","4","4","4","2","7","0","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","6","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","2","4","0","2","6","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","3","4","1","2","0","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","4","0","0","0","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","2","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","3","9","38"
"(46.2-60.8]","(307956.2-602143.4]","0","0","(59.8-79.4]",">50K","1","4","0","2","2","7","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","0","4","4","0","2","0","8","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","4","4","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","9","10","38"
"(75.4-90]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","6","4","7","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","0","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","6","11","38"
"(46.2-60.8]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","4","1","0","2","9","11","38"
"(75.4-90]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","5","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","4","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","1","4","2","10","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","5","12","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","1","4","2","0","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","3","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","1","4","2","9","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","4","3","4","2","7","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","3","13","11","25"
"(17-31.6]","(307956.2-602143.4]","0","0","(1-20.6]","<=50K","0","4","1","4","2","0","7","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","6","7","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","6","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","3","3","5","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","13","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","1","9","12","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","0","4","1","4","2","3","12","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","4","4","0","2","9","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","5","0","38"
"(46.2-60.8]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","0","4","5","2","2","11","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","2","9","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","0","2","11","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","1","4","0","2","2","2","11","25"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","2","6","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","2","0","2","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","5","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","1","0","7","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","0","15","8"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","4","2","3","9","38"
"(17-31.6]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]","<=50K","0","4","1","4","2","11","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","12","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","1","2","4","2","6","13","29"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","2","0","2","2","13","8","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","1","3","0","1","10","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","4","6","2","6","11","22"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","2","3","11","10"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","7","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","1","4","2","9","15","38"
"(17-31.6]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]","<=50K","0","4","1","4","2","3","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","2","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","0","4","7","15","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(1-20.6]","<=50K","1","4","3","4","2","11","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","11","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","4","4","2","7","11","25"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","1","4","5","2","11","11","34"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","0","4","5","2","5","3","10","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","4","1","0","2","13","11","25"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","1","13","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","3","2","1","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","2","11","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","5","4","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(59.8-79.4]","<=50K","1","2","1","4","1","7","9","38"
"(17-31.6]","(13769-307956.2]","0","(155-4356]","(40.2-59.8]",">50K","0","4","1","0","1","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","1","3","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","0","9","9","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]",">50K","1","4","0","2","2","10","7","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","0","3","3","15","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","0","0","2","2","2","5","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","2","6","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","2","0","11","38"
"(46.2-60.8]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","1","4","0","2","2","3","7","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","0","11","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(1-20.6]","<=50K","0","4","3","4","2","0","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","0","2","2","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","5","12","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","3","4","2","7","1","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","4","6","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","2","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","1","9","8","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","3","12","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","0","2","0","11","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","0","2","4","6","5","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","4","4","5","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","0","2","9","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","1","9","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","11","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","11","5","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","3","0","38"
"(17-31.6]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","0","2","4","0","2","2","12","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]","<=50K","0","2","4","6","2","0","8","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","3","15","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","3","15","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","2","4","3","2","3","11","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(40.2-59.8]",">50K","1","4","0","2","1","9","9","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","4","11","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","2","0","9","38"
"(46.2-60.8]","(307956.2-602143.4]","0","0","(1-20.6]","<=50K","0","4","5","2","2","0","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","1","1","0","3","3","15","18"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","0","2","0","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","3","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","7","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","1","4","2","0","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","0","4","1","0","4","11","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","2","4","2","6","2","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","9","9","38"
"(60.8-75.4]","(307956.2-602143.4]","(114-99999]","0","(40.2-59.8]",">50K","1","4","0","2","2","2","11","38"
"(17-31.6]","(307956.2-602143.4]","0","0","(40.2-59.8]","<=50K","1","4","3","4","2","5","1","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","3","3","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","5","2","2","12","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","0","2","2","6","11","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","13","0","38"
"(60.8-75.4]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","2","4","0","2","0","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","10","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","0","3","1","0","2","3","12","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","2","3","4","2","7","2","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","4","5","2","2","12","0","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","3","9","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(40.2-59.8]",">50K","0","4","2","4","2","8","1","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","0","4","1","6","1","9","14","38"
"(17-31.6]","(307956.2-602143.4]","0","0","(1-20.6]","<=50K","0","4","3","4","2","0","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","1","4","1","3","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","12","7","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","4","2","9","10","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","9","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","1","4","2","7","0","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","4","5","2","13","2","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","0","12","8","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","4","11","12","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","1","4","1","38"
"(17-31.6]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","0","4","1","4","2","6","11","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]",">50K","1","4","0","2","2","13","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","2","4","3","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","0","5","9","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","1","5","2","11","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","2","0","2","2","2","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","3","9","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","3","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","2","10","9","38"
"(46.2-60.8]","(307956.2-602143.4]","0","0","(40.2-59.8]",">50K","1","4","0","2","3","11","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","2","4","2","4","0","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(79.4-99]",">50K","1","2","0","2","4","9","12","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","2","0","11","10"
"(31.6-46.2]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","3","3","9","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","4","1","3","2","5","6","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","5","2","13","15","25"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","5","2","0","11","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","6","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","0","2","7","11","3"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","0","2","7","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","2","11","38"
"(75.4-90]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","6","3","3","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","11","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","3","4","4","4","8","38"
"(17-31.6]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","4","5","2","2","0","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","5","11","21"
"(60.8-75.4]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","3","3","11","38"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]","<=50K","0","4","4","0","2","2","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","1","4","2","4","11","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","1","4","15","8"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","3","15","32"
"(31.6-46.2]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","4","1","4","2","0","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","2","7","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","2","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","5","3","7","38"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","4","3","4","2","0","0","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","9","9","38"
"(60.8-75.4]","(307956.2-602143.4]","(114-99999]","0","(40.2-59.8]",">50K","1","4","0","2","2","11","15","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]",">50K","1","4","0","2","2","6","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","7","8","38"
"(31.6-46.2]","(307956.2-602143.4]","(114-99999]","0","(20.6-40.2]","<=50K","0","4","3","4","2","0","9","38"
"(60.8-75.4]","(307956.2-602143.4]","(114-99999]","0","(40.2-59.8]",">50K","1","4","0","2","3","3","14","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","2","0","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","0","4","5","2","2","0","8","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","6","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","11","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","2","3","11","12","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","4","2","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","11","7","38"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","4","3","4","2","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","0","2","2","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","1","4","0","2","2","3","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","2","0","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","0","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","5","11","38"
"(60.8-75.4]","(13769-307956.2]","(114-99999]","0","(40.2-59.8]",">50K","1","4","0","2","0","2","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","13","11","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(59.8-79.4]",">50K","1","4","0","2","1","10","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","7","7","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","11","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","1","0","2","1","13","11","18"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","1","0","4","2","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","3","15","38"
"(17-31.6]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]","<=50K","0","4","4","0","2","7","0","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","0","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","2","7","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","1","2","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","5","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","12","12","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(40.2-59.8]",">50K","1","4","0","2","1","9","12","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","9","14","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","2","4","2","7","11","38"
"(17-31.6]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","4","4","4","2","13","15","38"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(59.8-79.4]",">50K","1","4","0","2","4","4","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(59.8-79.4]",">50K","1","4","0","2","2","13","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","2","0","2","2","13","11","38"
