"age","workclass","fnlwgt","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
30,"1",191777,"15","4","0","3","2","0",0,0,35,"38","<=50K"
57,"2",103540,"12","2","3","0","4","1",0,0,40,"38",">50K"
19,"2",183041,"15","4","13","3","4","1",0,0,25,"38","<=50K"
40,"4",179533,"15","2","9","0","4","1",0,0,55,"25","<=50K"
30,"4",123397,"15","4","7","1","4","0",0,1408,30,"38","<=50K"
24,"2",279041,"11","4","5","1","4","1",0,0,40,"38","<=50K"
43,"2",184018,"14","2","9","0","4","1",0,0,40,"38",">50K"
30,"2",262994,"1","2","11","0","4","1",0,0,40,"38","<=50K"
19,"4",30800,"15","4","2","3","4","0",0,0,10,"38","<=50K"
23,"2",172047,"15","4","2","1","4","1",0,0,40,"38","<=50K"
61,"2",146788,"11","2","11","0","4","1",0,0,40,"38","<=50K"
31,"5",29152,"11","0","0","4","4","0",0,0,35,"38","<=50K"
24,"2",216867,"15","4","6","1","4","1",0,0,40,"38","<=50K"
43,"2",233130,"11","2","0","0","4","1",0,0,60,"38","<=50K"
46,"2",428405,"15","2","13","0","4","1",0,0,40,"38",">50K"
45,"5",319666,"11","4","7","4","2","0",0,0,38,"38","<=50K"
43,"2",169628,"9","4","3","3","4","0",0,0,40,"38","<=50K"
24,"1",126613,"9","4","9","3","4","0",0,0,2,"38","<=50K"
24,"2",183751,"11","4","3","1","4","1",0,0,65,"38","<=50K"
38,"2",174571,"0","2","2","0","4","1",0,0,45,"38","<=50K"
39,"2",86551,"9","2","11","0","1","1",7298,0,50,"39",">50K"
27,"2",617860,"15","4","2","1","4","1",0,0,45,"38","<=50K"
45,"2",343377,"9","2","11","0","4","1",0,0,55,"38",">50K"
26,"2",101150,"7","4","0","1","4","0",0,0,40,"38","<=50K"
37,"3",183800,"11","2","11","0","4","1",0,0,62,"38","<=50K"
33,"0",117963,"14","2","9","0","4","1",0,0,40,"38",">50K"
45,"1",140644,"9","2","10","0","2","1",0,0,40,"38",">50K"
43,"2",152159,"15","2","11","0","1","1",99999,0,60,"38",">50K"
48,"0",167749,"11","0","0","1","4","0",0,0,40,"38","<=50K"
30,"2",181992,"15","4","7","3","4","0",0,0,45,"38",">50K"
54,"2",279129,"0","6","6","2","2","1",0,0,40,"30","<=50K"
31,"2",189759,"11","2","13","0","4","1",0,0,46,"38","<=50K"
39,"4",48063,"15","2","4","0","4","1",0,0,60,"38","<=50K"
45,"2",28035,"8","2","3","0","4","1",0,0,40,"38",">50K"
63,"2",101077,"7","4","0","4","4","0",0,0,40,"38","<=50K"
26,"2",37202,"11","4","7","1","4","0",0,0,30,"38","<=50K"
50,"4",68898,"8","6","3","4","1","1",0,0,60,"38","<=50K"
46,"2",504725,"11","2","0","0","4","1",0,0,40,"38",">50K"
30,"2",231263,"15","2","9","0","4","1",0,0,50,"38","<=50K"
18,"2",234953,"11","4","6","3","4","0",0,0,40,"38","<=50K"
24,"4",375313,"15","4","2","3","4","1",0,0,40,"38","<=50K"
27,"2",221912,"11","4","2","1","4","1",0,0,30,"21","<=50K"
20,"2",235691,"11","4","0","2","4","1",0,0,25,"38","<=50K"
20,"2",104164,"11","4","6","3","4","1",0,0,40,"38","<=50K"
43,"2",211860,"11","2","6","5","4","0",0,0,37,"38","<=50K"
24,"2",268525,"1","4","2","1","4","1",0,0,40,"38","<=50K"
27,"2",167031,"11","4","5","3","4","0",0,0,40,"38","<=50K"
56,"2",109015,"11","0","7","4","4","0",0,0,35,"38","<=50K"
39,"1",164156,"15","4","0","3","4","0",0,0,40,"38","<=50K"
41,"2",30759,"11","2","2","0","0","1",0,0,50,"38","<=50K"
48,"4",209146,"5","2","2","0","4","1",0,0,40,"38","<=50K"
24,"2",118023,"9","4","9","1","2","1",0,0,16,"38","<=50K"
71,"2",78277,"5","2","7","0","4","1",0,0,20,"38","<=50K"
36,"2",160035,"1","2","2","0","4","1",0,0,40,"38","<=50K"
55,"2",120970,"15","2","3","0","4","1",7688,0,45,"38",">50K"
19,"2",104112,"11","4","5","3","4","1",0,0,25,"38","<=50K"
25,"2",135603,"15","2","6","0","4","1",0,0,40,"38","<=50K"
47,"1",154940,"9","2","9","5","4","0",0,0,40,"38",">50K"
59,"0",293971,"7","2","12","0","4","1",4386,0,40,"38",">50K"
17,"2",134480,"1","4","7","3","4","0",0,0,12,"38","<=50K"
62,"2",81534,"8","2","0","0","4","1",0,0,40,"38",">50K"
25,"2",262778,"9","4","9","3","4","0",0,0,35,"38","<=50K"
53,"2",103586,"11","2","12","0","4","1",0,0,50,"38","<=50K"
32,"2",27207,"15","2","3","0","4","1",0,0,40,"38",">50K"
28,"2",138692,"11","4","9","3","4","1",0,0,40,"38","<=50K"
20,"2",116666,"15","4","7","3","4","1",0,0,40,"38","<=50K"
21,"2",344891,"15","4","0","3","4","1",0,0,40,"38","<=50K"
27,"2",115831,"9","4","9","1","4","1",0,0,40,"38","<=50K"
50,"4",334273,"9","3","9","1","4","1",0,0,35,"38","<=50K"
58,"2",78141,"11","2","2","0","4","1",0,0,40,"38","<=50K"
37,"2",99146,"9","2","9","0","4","1",0,0,45,"11","<=50K"
22,"2",251196,"11","5","7","3","4","0",0,0,40,"38","<=50K"
24,"2",102323,"11","0","3","1","4","1",0,0,30,"38","<=50K"
44,"2",147110,"7","0","0","1","4","1",0,0,70,"38","<=50K"
31,"1",137537,"15","5","9","1","4","0",0,0,24,"38","<=50K"
62,"1",33365,"11","6","0","1","4","0",0,0,40,"38","<=50K"
40,"2",256202,"15","2","7","0","2","1",0,0,45,"38",">50K"
53,"2",196278,"7","4","9","3","4","0",0,0,50,"38","<=50K"
31,"2",118710,"9","2","3","0","4","1",0,0,50,"38","<=50K"
30,"2",167476,"11","2","13","0","4","1",0,0,45,"38",">50K"
39,"4",160808,"14","4","9","1","4","1",0,0,30,"38",">50K"
31,"2",342019,"15","2","9","0","4","1",0,0,40,"38",">50K"
34,"2",107793,"7","2","2","0","4","1",0,0,45,"38","<=50K"
23,"2",60331,"9","4","11","1","4","1",0,0,40,"38","<=50K"
28,"2",250679,"11","0","4","4","4","1",0,0,40,"38","<=50K"
40,"1",202872,"9","2","9","5","4","0",4386,0,50,"38",">50K"
57,"2",180920,"0","0","13","4","4","1",0,0,40,"38","<=50K"
64,"3",161325,"10","2","9","0","4","1",0,0,40,"38","<=50K"
78,"2",114670,"5","6","8","4","4","0",0,0,37,"38","<=50K"
33,"2",205649,"11","3","13","3","4","1",0,0,40,"10","<=50K"
37,"2",140854,"14","2","9","0","4","1",0,0,45,"38",">50K"
52,"3",100506,"9","2","3","0","4","1",7298,0,60,"38",">50K"
27,"2",367329,"9","2","3","0","4","1",13550,0,45,"38",">50K"
29,"1",142443,"12","4","0","1","4","1",0,0,60,"38","<=50K"
51,"5",155594,"11","2","3","0","4","1",0,0,40,"38",">50K"
24,"2",201603,"15","4","7","4","2","1",0,0,30,"38","<=50K"
23,"2",181557,"15","4","0","2","4","1",0,0,15,"38","<=50K"
56,"2",230039,"3","0","7","4","4","0",0,0,30,"38","<=50K"
23,"2",152328,"15","4","3","3","3","1",0,0,40,"32","<=50K"
20,"2",221095,"2","4","13","3","4","1",0,0,40,"38","<=50K"
19,"2",283945,"11","4","11","3","4","1",0,0,28,"38","<=50K"
37,"2",290609,"11","2","9","5","4","0",0,0,32,"38","<=50K"
65,"2",469602,"0","2","5","0","4","1",0,2002,40,"38","<=50K"
74,"4",146929,"9","2","4","0","4","1",0,0,10,"38","<=50K"
30,"2",118861,"15","4","0","2","4","1",0,0,40,"38","<=50K"
57,"2",73051,"5","2","7","0","4","1",0,0,40,"38","<=50K"
34,"2",114955,"8","2","6","0","4","1",0,0,40,"38",">50K"
50,"3",139127,"15","5","11","4","4","0",0,0,60,"38","<=50K"
20,"2",197752,"11","4","5","3","4","1",0,0,40,"38","<=50K"
26,"2",196899,"15","4","11","1","4","0",0,0,40,"38","<=50K"
38,"1",169104,"15","4","2","3","4","1",0,0,50,"38","<=50K"
33,"2",154227,"11","2","6","0","4","1",0,0,60,"38",">50K"
25,"2",281627,"9","4","3","4","3","0",0,0,40,"25","<=50K"
28,"5",297735,"14","2","9","0","2","1",0,0,80,"38",">50K"
27,"2",215955,"14","2","9","0","4","1",0,0,60,"38",">50K"
45,"2",84298,"15","2","6","0","4","1",0,0,50,"38","<=50K"
38,"2",241153,"15","2","11","0","4","1",0,0,40,"38","<=50K"
22,"1",238831,"11","4","4","3","4","1",0,0,20,"38","<=50K"
34,"2",191385,"11","2","5","0","4","1",0,0,45,"38","<=50K"
44,"2",130126,"15","2","3","0","4","1",0,0,40,"25","<=50K"
31,"2",195750,"11","2","5","0","4","1",0,0,38,"38","<=50K"
56,"2",33323,"11","2","2","0","4","1",0,0,42,"38","<=50K"
42,"2",154374,"15","2","5","0","4","1",0,0,30,"38","<=50K"
28,"2",221366,"15","4","2","1","4","1",0,0,40,"38","<=50K"
24,"2",417668,"9","4","12","1","4","1",0,0,43,"15","<=50K"
43,"2",75742,"11","2","4","0","4","1",0,0,40,"38","<=50K"
47,"4",93208,"11","0","7","1","4","0",0,0,45,"38","<=50K"
51,"4",276456,"5","2","7","0","2","1",2105,0,99,"38","<=50K"
39,"2",179271,"7","0","6","1","4","1",0,0,40,"38","<=50K"
58,"2",570562,"10","2","3","0","4","1",0,0,45,"38",">50K"
29,"2",136277,"7","4","0","1","4","0",0,0,40,"38","<=50K"
46,"2",336984,"15","2","9","0","4","1",0,0,40,"38","<=50K"
32,"2",375833,"2","2","2","0","4","1",0,0,40,"38","<=50K"
52,"2",174964,"3","2","2","0","4","1",0,0,40,"25","<=50K"
48,"2",186203,"11","2","6","0","4","1",0,0,44,"38","<=50K"
30,"2",154120,"15","2","3","0","4","1",0,0,70,"38",">50K"
30,"2",163003,"9","4","3","4","4","0",0,0,45,"38","<=50K"
29,"5",33798,"9","4","9","3","4","1",0,0,64,"38","<=50K"
45,"2",240841,"15","0","0","4","4","0",0,0,40,"38","<=50K"
51,"0",140035,"11","2","2","0","4","1",0,0,40,"38","<=50K"
50,"3",52565,"15","2","11","0","4","1",0,0,55,"38",">50K"
29,"2",176760,"15","4","5","3","4","1",0,0,30,"38","<=50K"
19,"1",167816,"15","4","9","1","4","0",0,0,25,"38","<=50K"
58,"2",238438,"15","2","2","0","4","1",7688,0,41,"38",">50K"
36,"2",178815,"11","2","6","0","4","1",0,0,50,"38","<=50K"
29,"4",104423,"2","0","13","1","4","1",0,0,60,"38","<=50K"
35,"2",26987,"8","0","3","4","4","0",0,0,12,"38","<=50K"
28,"2",132078,"8","2","11","5","4","0",0,0,5,"38","<=50K"
33,"2",301867,"11","0","3","4","4","0",0,0,40,"38","<=50K"
53,"5",71417,"10","2","9","0","4","1",0,0,40,"38",">50K"
24,"2",448026,"9","4","11","3","2","1",0,0,40,"38","<=50K"
31,"2",113667,"15","3","11","4","4","0",0,0,50,"38","<=50K"
41,"2",282882,"11","4","11","1","4","0",0,0,50,"38","<=50K"
30,"2",46712,"8","0","11","1","4","0",0,0,40,"38","<=50K"
55,"2",408537,"8","0","0","4","4","0",0,0,38,"38","<=50K"
36,"4",313853,"9","2","2","0","4","1",0,0,50,"38","<=50K"
63,"4",28612,"11","2","4","0","4","1",7298,0,60,"38","<=50K"
50,"1",96062,"15","2","13","0","4","1",7298,0,40,"38",">50K"
20,"2",210781,"15","4","0","3","4","0",0,0,40,"38","<=50K"
29,"2",319149,"7","4","2","1","4","1",3325,0,32,"38","<=50K"
25,"1",348986,"15","4","0","1","2","1",0,0,40,"38","<=50K"
46,"2",174224,"11","0","6","1","4","1",0,0,40,"38","<=50K"
49,"2",116789,"7","2","13","0","4","1",0,0,60,"38","<=50K"
49,"2",124604,"12","2","3","0","4","1",0,0,45,"38",">50K"
36,"5",137421,"8","2","2","2","1","1",0,0,40,"39","<=50K"
49,"3",122066,"12","0","3","1","4","1",3103,0,40,"38","<=50K"
38,"2",187346,"11","0","7","1","4","0",0,0,40,"38","<=50K"
17,"2",143331,"6","4","11","3","4","1",0,0,25,"38","<=50K"
42,"2",175133,"12","2","3","5","4","0",0,0,37,"38",">50K"
36,"2",171968,"11","2","5","0","4","1",0,0,40,"38","<=50K"
34,"4",226296,"10","2","9","0","4","1",0,0,40,"38","<=50K"
29,"5",271012,"8","0","10","3","4","0",0,0,40,"38","<=50K"
35,"2",208378,"8","0","7","4","4","0",0,0,40,"38","<=50K"
20,"2",119156,"11","4","2","4","4","1",0,0,36,"38","<=50K"
36,"2",245090,"15","2","13","0","4","1",7298,0,40,"38",">50K"
45,"5",213646,"12","0","3","1","4","1",0,0,40,"38","<=50K"
40,"2",173590,"0","4","9","1","4","1",0,0,48,"38","<=50K"
46,"2",186410,"14","2","3","0","4","1",0,0,40,"38",">50K"
48,"2",377140,"11","2","13","5","4","0",7298,0,40,"38",">50K"
51,"2",284329,"12","2","9","0","4","1",0,0,40,"38",">50K"
59,"4",201263,"9","2","11","0","4","1",15024,0,40,"38",">50K"
39,"2",49308,"11","2","4","0","4","1",0,0,40,"38","<=50K"
54,"2",146834,"11","2","0","0","4","1",0,0,60,"38",">50K"
37,"3",196123,"10","2","9","0","4","1",0,0,50,"38",">50K"
20,"2",203240,"1","5","11","3","4","0",0,0,40,"38","<=50K"
41,"2",151504,"0","2","5","0","4","1",0,0,40,"38","<=50K"
30,"2",140790,"11","4","2","1","4","1",0,0,40,"38","<=50K"
28,"2",271936,"7","4","11","3","4","0",0,0,40,"38","<=50K"
34,"3",343789,"11","2","2","0","4","1",0,0,45,"38","<=50K"
35,"2",225860,"12","2","7","0","4","1",0,0,40,"38","<=50K"
68,"1",165017,"11","2","7","0","4","1",2580,0,8,"38","<=50K"
42,"2",176063,"7","4","13","1","4","1",0,0,20,"38","<=50K"
51,"2",210736,"8","2","0","0","4","1",0,0,40,"38",">50K"
20,"2",197752,"11","4","11","3","4","1",0,0,40,"38","<=50K"
23,"2",201664,"11","4","9","1","4","1",0,0,40,"38","<=50K"
31,"5",188900,"9","4","9","1","4","0",0,0,80,"38","<=50K"
47,"2",192776,"10","2","9","0","4","1",0,0,40,"38",">50K"
48,"2",192161,"9","2","3","0","4","1",0,0,50,"38",">50K"
40,"4",204116,"9","4","3","1","4","0",0,0,40,"38","<=50K"
52,"2",126978,"11","2","6","5","4","0",0,0,40,"38","<=50K"
53,"0",117847,"11","2","3","0","4","1",0,0,60,"30","<=50K"
48,"2",377140,"11","6","0","4","4","0",0,0,40,"38","<=50K"
51,"2",128143,"11","2","13","0","4","1",0,1887,70,"38",">50K"
52,"2",195635,"11","2","5","0","4","1",0,0,40,"38","<=50K"
48,"4",32825,"15","2","7","0","4","1",0,0,40,"38","<=50K"
69,"4",76968,"15","0","11","1","2","0",0,1669,20,"38","<=50K"
37,"2",178948,"9","4","9","1","4","0",0,0,40,"38","<=50K"
51,"2",305147,"11","2","0","0","4","1",0,0,40,"38","<=50K"
32,"3",99309,"9","0","11","4","4","1",0,0,50,"38","<=50K"
22,"2",211968,"4","4","7","3","4","0",0,0,40,"7","<=50K"
31,"2",69056,"11","0","0","3","1","0",0,0,40,"38","<=50K"
19,"2",104830,"15","4","13","3","4","1",1055,0,15,"38","<=50K"
31,"2",226443,"9","2","3","0","4","1",0,0,60,"38",">50K"
39,"4",188335,"11","2","4","0","4","1",7298,0,56,"38",">50K"
34,"2",249948,"3","4","7","4","4","0",0,0,40,"25","<=50K"
34,"2",208043,"9","2","11","0","4","1",0,0,45,"38",">50K"
19,"1",53220,"11","4","0","3","2","0",0,0,40,"38","<=50K"
48,"2",131826,"0","2","2","0","2","1",0,0,40,"38","<=50K"
58,"2",357788,"6","2","6","0","2","1",0,0,40,"38","<=50K"
29,"2",59732,"1","2","2","0","3","1",0,0,40,"6","<=50K"
30,"2",29662,"15","2","11","5","4","0",0,0,40,"38","<=50K"
17,"5",30687,"0","4","7","3","4","1",0,0,28,"38","<=50K"
31,"2",291052,"15","4","0","1","4","1",0,0,40,"38","<=50K"
36,"2",138441,"11","2","13","0","4","1",0,0,40,"38","<=50K"
27,"3",153546,"11","4","0","3","2","0",0,0,40,"38","<=50K"
21,"2",221157,"15","4","0","3","4","0",0,0,30,"38","<=50K"
38,"4",151322,"11","0","4","3","4","1",0,0,50,"38","<=50K"
36,"2",185325,"11","0","13","1","4","1",0,0,50,"38","<=50K"
40,"1",153489,"11","2","13","0","4","1",0,0,40,"38",">50K"
42,"3",184018,"6","2","13","0","4","1",0,0,55,"38","<=50K"
57,"1",323309,"12","2","3","0","4","1",0,0,40,"38",">50K"
50,"2",210217,"9","2","3","0","4","1",0,0,40,"38",">50K"
43,"2",221172,"5","5","2","1","4","1",0,0,46,"38","<=50K"
20,"2",280714,"15","4","7","3","2","1",0,0,40,"38","<=50K"
29,"5",356089,"9","2","9","0","4","1",0,0,50,"38",">50K"
39,"0",255407,"7","4","10","1","2","1",0,0,50,"38","<=50K"
40,"2",224910,"9","6","0","3","4","0",0,0,28,"38","<=50K"
61,"2",137554,"12","2","3","0","4","1",0,0,40,"38",">50K"
51,"2",61270,"9","2","9","0","4","1",20051,0,60,"38",">50K"
39,"0",200968,"15","2","6","0","4","1",0,2179,40,"38","<=50K"
34,"2",114691,"15","2","12","0","4","1",0,0,40,"38","<=50K"
27,"2",295289,"11","5","6","4","2","0",0,0,40,"38","<=50K"
29,"2",222249,"15","0","3","3","4","0",0,0,40,"38","<=50K"
34,"2",293900,"11","2","2","0","2","1",0,0,40,"38","<=50K"
33,"2",377283,"11","4","0","4","3","0",0,0,40,"12","<=50K"
49,"1",170846,"12","0","9","1","4","0",0,0,40,"38",">50K"
37,"1",272471,"11","2","0","5","4","0",3103,0,40,"38",">50K"
64,"2",114994,"15","2","10","0","4","1",0,0,40,"38","<=50K"
23,"2",199908,"15","2","5","0","4","1",0,0,40,"38","<=50K"
44,"5",165108,"12","2","9","0","4","1",0,0,40,"38","<=50K"
55,"4",149168,"8","2","4","0","4","1",0,0,40,"38","<=50K"
30,"2",257874,"11","0","7","1","4","0",0,0,40,"38","<=50K"
33,"2",237833,"5","5","7","4","4","0",0,0,40,"25","<=50K"
59,"2",157303,"15","0","7","1","4","0",0,0,40,"38","<=50K"
25,"2",202033,"9","2","9","0","4","1",0,0,40,"38","<=50K"
44,"2",106698,"11","0","11","4","2","0",0,0,40,"38","<=50K"
55,"4",477867,"9","2","3","0","4","1",0,0,40,"38",">50K"
31,"2",144949,"7","2","11","0","4","1",0,0,40,"38","<=50K"
39,"2",150057,"12","4","9","1","4","1",0,0,50,"38","<=50K"
36,"2",93225,"15","2","11","0","4","1",0,0,50,"38",">50K"
32,"2",168443,"9","4","9","1","4","0",0,0,40,"38","<=50K"
32,"2",244147,"0","2","2","0","4","1",0,0,55,"38","<=50K"
55,"2",193130,"9","2","9","0","4","1",0,0,45,"38",">50K"
61,"2",124242,"11","2","10","0","4","1",0,0,40,"38","<=50K"
38,"2",203836,"9","2","11","0","4","1",0,0,48,"38",">50K"
45,"5",199326,"12","0","9","1","4","1",0,0,30,"38","<=50K"
34,"2",271933,"1","6","11","4","4","0",0,0,40,"38","<=50K"
38,"0",137953,"11","2","0","0","2","1",0,0,40,"38",">50K"
34,"2",160261,"11","4","7","1","4","1",0,0,45,"38","<=50K"
23,"2",161708,"15","4","7","1","4","0",0,0,35,"38","<=50K"
52,"2",180142,"15","0","7","1","4","1",0,0,40,"4","<=50K"
32,"2",167990,"9","2","4","0","4","1",0,0,40,"38","<=50K"
32,"2",167106,"15","0","0","1","4","1",0,0,40,"38","<=50K"
37,"2",219546,"8","2","5","0","4","1",0,0,40,"38","<=50K"
24,"2",159580,"9","4","9","3","1","0",0,0,40,"2","<=50K"
37,"2",93717,"15","4","2","1","2","0",0,0,40,"38","<=50K"
52,"4",240013,"5","4","2","1","4","1",8614,0,10,"38",">50K"
75,"5",96262,"10","4","3","1","4","0",0,0,40,"38",">50K"
24,"2",174043,"9","4","12","1","4","1",0,0,50,"38","<=50K"
50,"2",31014,"15","4","3","4","4","0",0,0,40,"38","<=50K"
34,"2",195860,"8","2","6","0","4","1",0,0,40,"38",">50K"
37,"3",57424,"15","2","3","5","4","0",0,0,40,"38","<=50K"
30,"2",147921,"8","2","5","5","4","0",0,0,6,"38","<=50K"
22,"2",173736,"15","4","11","3","4","1",0,0,16,"38","<=50K"
30,"2",140790,"11","4","2","1","3","1",0,0,40,"18","<=50K"
43,"2",416338,"15","2","12","0","4","1",7298,0,40,"38",">50K"
56,"1",435836,"15","0","3","3","4","0",0,0,40,"38","<=50K"
31,"2",227146,"9","0","9","1","4","1",0,1408,36,"38","<=50K"
20,"2",209955,"11","4","7","3","2","1",0,0,40,"38","<=50K"
34,"2",157289,"11","2","3","0","4","1",3103,0,45,"38","<=50K"
52,"2",128871,"8","5","3","1","4","0",0,0,38,"38","<=50K"
53,"3",287927,"8","2","3","5","4","0",0,0,40,"38",">50K"
34,"1",284843,"9","4","10","4","4","1",0,0,38,"38","<=50K"
23,"1",212803,"9","4","9","3","4","0",0,0,50,"38","<=50K"
36,"2",192939,"6","2","5","0","4","1",0,0,40,"38","<=50K"
31,"2",33117,"8","2","2","0","4","1",0,0,45,"38","<=50K"
30,"2",381645,"11","2","5","0","4","1",0,0,32,"38",">50K"
49,"2",318331,"11","2","6","0","4","1",0,0,40,"38","<=50K"
52,"2",84451,"8","2","0","0","1","1",15024,0,40,"38",">50K"
50,"1",231725,"9","2","9","0","4","1",0,0,45,"38","<=50K"
21,"4",304602,"8","4","4","3","4","1",0,0,40,"38","<=50K"
51,"2",178241,"7","2","2","0","4","1",0,0,48,"38",">50K"
62,"4",171315,"4","2","3","0","4","1",0,0,50,"21",">50K"
75,"2",191446,"3","6","7","1","2","0",0,0,10,"38","<=50K"
67,"4",152102,"4","2","4","0","4","1",0,0,20,"38","<=50K"
54,"1",182388,"12","0","9","1","4","0",0,0,40,"38",">50K"
35,"2",238342,"8","2","12","0","4","1",0,0,44,"38","<=50K"
28,"2",306830,"11","4","10","3","4","1",4787,0,35,"38","<=50K"
26,"2",161007,"8","4","2","1","4","1",0,0,40,"38","<=50K"
41,"2",165798,"1","0","5","4","4","0",0,0,48,"38","<=50K"
41,"2",197344,"11","0","12","1","4","1",0,0,40,"38","<=50K"
62,"1",76720,"11","4","3","1","0","0",0,1408,40,"38","<=50K"
43,"2",194773,"11","4","0","1","4","0",0,0,50,"38","<=50K"
29,"2",200511,"11","2","2","0","4","1",0,0,44,"38","<=50K"
45,"2",154308,"11","2","2","0","2","1",0,0,40,"38",">50K"
38,"4",261382,"5","2","4","0","4","1",0,0,45,"38","<=50K"
25,"5",257064,"11","4","3","4","1","1",0,0,40,"38","<=50K"
20,"2",374116,"8","4","9","3","4","0",0,0,40,"38","<=50K"
53,"2",150980,"0","2","2","0","2","1",0,0,40,"38","<=50K"
67,"2",397831,"11","2","11","0","4","1",0,0,37,"38","<=50K"
33,"2",144949,"10","2","9","0","4","1",5178,0,55,"38",">50K"
20,"4",157145,"15","4","4","3","4","1",0,0,10,"38","<=50K"
29,"2",34292,"9","4","0","3","4","1",0,0,40,"38","<=50K"
31,"5",358461,"8","2","10","0","4","1",15024,0,40,"38",">50K"
72,"4",172407,"12","2","9","0","4","1",0,0,50,"38","<=50K"
38,"1",123983,"11","2","10","0","4","1",7688,0,40,"38",">50K"
51,"2",182314,"9","0","9","1","4","1",15020,0,25,"38",">50K"
21,"2",249727,"13","4","6","3","4","1",0,0,40,"7","<=50K"
27,"2",190391,"15","2","7","0","4","1",0,0,40,"38","<=50K"
35,"2",61518,"11","2","3","0","4","1",0,0,40,"38","<=50K"
18,"0",466325,"1","4","4","3","4","1",0,0,45,"32","<=50K"
32,"2",142675,"9","2","10","0","1","1",0,0,35,"23",">50K"
18,"5",389147,"15","4","0","3","4","0",0,0,25,"38","<=50K"
33,"2",356015,"11","2","3","0","4","1",0,0,50,"38","<=50K"
23,"2",200967,"11","4","0","3","4","0",0,0,40,"38","<=50K"
26,"2",160445,"9","4","3","4","4","1",0,0,40,"38","<=50K"
48,"2",38950,"8","2","7","0","4","1",0,0,45,"38","<=50K"
52,"2",177858,"11","2","6","0","4","1",0,0,40,"38",">50K"
35,"0",475324,"9","2","3","0","4","1",0,0,48,"38",">50K"
38,"2",116358,"0","4","6","3","4","1",0,0,40,"38","<=50K"
41,"2",116391,"10","2","11","0","4","1",0,0,40,"38","<=50K"
18,"1",123856,"0","4","0","1","2","0",0,0,15,"38","<=50K"
17,"2",231438,"1","4","7","4","4","0",0,0,25,"25","<=50K"
52,"2",48947,"14","0","9","1","4","0",0,0,40,"38","<=50K"
48,"3",103713,"11","2","3","0","4","1",0,0,42,"38","<=50K"
36,"2",20507,"8","2","2","0","4","1",15024,0,52,"38",">50K"
55,"1",31533,"12","2","9","0","4","1",0,0,40,"38","<=50K"
57,"2",108426,"15","0","2","1","4","1",0,0,40,"38","<=50K"
41,"2",175642,"15","2","7","5","4","0",0,0,40,"38","<=50K"
33,"2",182556,"11","0","3","1","4","1",0,0,84,"38","<=50K"
24,"2",215443,"15","2","5","0","4","1",0,0,40,"38","<=50K"
24,"2",200679,"11","2","5","0","4","1",0,0,50,"38","<=50K"
39,"2",177154,"11","2","13","0","4","1",0,0,55,"38","<=50K"
46,"2",189763,"11","2","7","5","2","0",7298,0,35,"38",">50K"
59,"4",104216,"15","2","2","0","4","1",0,0,40,"7","<=50K"
25,"2",31350,"11","4","5","3","4","1",0,0,40,"38","<=50K"
45,"2",98475,"8","2","2","0","4","1",0,0,40,"38",">50K"
20,"2",41432,"15","4","9","3","4","0",0,0,8,"1","<=50K"
37,"2",227545,"15","2","11","0","4","1",0,0,40,"1",">50K"
60,"2",26721,"15","0","13","4","4","1",0,0,60,"38","<=50K"
31,"2",119033,"15","2","4","0","4","1",0,0,45,"38","<=50K"
52,"2",195635,"15","2","3","0","4","1",9386,0,45,"38",">50K"
45,"4",204205,"9","2","2","0","4","1",0,0,40,"38","<=50K"
52,"2",177465,"11","0","0","4","4","0",0,0,45,"38","<=50K"
42,"5",211915,"12","2","9","5","4","0",0,0,45,"38",">50K"
54,"2",153486,"8","2","2","0","4","1",0,0,40,"38",">50K"
22,"4",108506,"8","4","4","2","2","1",0,0,53,"38","<=50K"
43,"5",230961,"11","4","10","1","4","1",0,0,40,"38","<=50K"
49,"2",188694,"9","4","3","2","4","1",0,0,40,"38","<=50K"
22,"2",341368,"15","2","5","0","4","1",0,0,35,"38","<=50K"
24,"2",154422,"6","4","7","3","4","0",0,2205,38,"31","<=50K"
42,"2",201466,"9","2","3","0","4","1",0,0,40,"38","<=50K"
41,"2",58124,"11","2","2","0","4","1",0,0,40,"38","<=50K"
32,"2",235847,"11","4","0","3","4","0",0,0,40,"38","<=50K"
34,"2",154667,"11","4","9","4","4","0",0,0,20,"38","<=50K"
45,"2",347321,"7","6","11","4","4","1",0,0,45,"38","<=50K"
34,"2",30433,"9","4","9","1","4","0",0,0,36,"38","<=50K"
